activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
418126,17781369,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,,,,CHEMBL3886851,,2016.0,,CHEMBL4115855,,CHEMBL4115855,7.43,False,http://www.openphacts.org/units/Nanomolar,2888938,=,37,True,=,,IC50,nM,,37.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,37.0
418127,17781370,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,,,,CHEMBL3886851,,2016.0,,CHEMBL4115856,,CHEMBL4115856,7.75,False,http://www.openphacts.org/units/Nanomolar,2888939,=,37,True,=,,IC50,nM,,18.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,18.0
418128,17781371,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cc(C(F)(F)F)cc(S(N)(=O)=O)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '15.56', 'le': '0.30', 'lle': '4.00', 'sei': '6.76'}",CHEMBL3937098,,CHEMBL3937098,8.41,False,http://www.openphacts.org/units/Nanomolar,2888940,=,37,True,=,,IC50,nM,,3.9,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,3.9
418129,17781372,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cccc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '16.13', 'le': '0.29', 'lle': '1.20', 'sei': '11.29'}",CHEMBL3975340,,CHEMBL3975340,7.25,False,http://www.openphacts.org/units/Nanomolar,2888941,=,37,True,=,,IC50,nM,,56.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,56.0
418130,17781373,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C)c(-n3ccn4nc(-c5cccnc5)cc34)c2)cc(S(N)(=O)=O)c1,,,CHEMBL3886851,,2016.0,"{'bei': '13.42', 'le': '0.25', 'lle': '2.83', 'sei': '5.25'}",CHEMBL3949425,,CHEMBL3949425,6.53,False,http://www.openphacts.org/units/Nanomolar,2888942,=,37,True,=,,IC50,nM,,297.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,297.0
418131,17781374,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2cc(C(C)(C)C)ccn2)cc1-n1ccn2nc(-c3cccnc3)cc12,,,CHEMBL3886851,,2016.0,"{'bei': '14.54', 'le': '0.26', 'lle': '1.11', 'sei': '8.50'}",CHEMBL3984523,,CHEMBL3984523,6.55,False,http://www.openphacts.org/units/Nanomolar,2888943,=,37,True,=,,IC50,nM,,280.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,280.0
418132,17781375,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(SC(F)(F)F)c1,,,CHEMBL3886851,,2016.0,"{'bei': '17.58', 'le': '0.34', 'lle': '2.25', 'sei': '13.89'}",CHEMBL3913891,,CHEMBL3913891,8.92,False,http://www.openphacts.org/units/Nanomolar,2888944,=,37,True,=,,IC50,nM,,1.2,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,1.2
418133,17781376,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(F)(F)F)c1,,,CHEMBL3886851,,2016.0,"{'bei': '18.02', 'le': '0.34', 'lle': '2.90', 'sei': '12.05'}",CHEMBL3931577,,CHEMBL3931577,8.85,False,http://www.openphacts.org/units/Nanomolar,2888945,=,37,True,=,,IC50,nM,,1.4,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,1.4
418134,17781377,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(F)F)c1,,,CHEMBL3886851,,2016.0,"{'bei': '15.56', 'le': '0.29', 'lle': '1.71', 'sei': '10.03'}",CHEMBL3927973,,CHEMBL3927973,7.37,False,http://www.openphacts.org/units/Nanomolar,2888946,=,37,True,=,,IC50,nM,,43.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,43.0
418135,17781378,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(F)(F)C(F)F)c1,,,CHEMBL3886851,,2016.0,"{'bei': '16.23', 'le': '0.31', 'lle': '2.20', 'sei': '11.57'}",CHEMBL3891004,,CHEMBL3891004,8.49,False,http://www.openphacts.org/units/Nanomolar,2888947,=,37,True,=,,IC50,nM,,3.2,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,3.2
418136,17781379,[],CHEMBL3888827,"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Assay: For the assay, 50 nl of a 100-fold concentrated solution of the respective test substance in DMSO were pipetted into a black low-volume 384-well microtitre plate (Greiner Bio-One, Frickenhausen, Germany) 2 μl of a solution of the Tie2 fusion protein in assay buffer [50 mM HEPES/HCl pH 7, mM MgCl2, 2.5 mM MnCl2, 1 mM dithiothreitol, 0.01% (v/v) Nonidet P-40, 0.1% (w/v) bovine serum albumin (BSA), 1× Complete EDTA-free protease inhibitor mixture (Roche)] were added, and the mixture was incubated for 15 min to allow pre-binding of the substance to the enzyme prior to the kinase reaction. The kinase reaction was then started by adding 3 μl of a solution of adenosine triphosphate (ATP, 1.67 mM→final concentration in 5 μl assay volume=1 mM) and substrate (1.67 μM→final concentration in 5 μl assay volume=1 μM) in assay buffer, and the resulting mixture was incubated for a reaction time of 60 min at 22° C. The concentration of the Tie2 fusion protein was adapted to the respective activity of the enzyme and adjusted such that the assay was carried out in the linear range. Typical concentrations were in the range of 30 ng/ml. The reaction was stopped by addition of 5 μl of a solution of TR-FRET detection reagents [200 nM streptavidin-XL665 and 2 nM PT66-Eu chelate, a europium chelate-labelled anti-phosphotyrosine antibody (Perkin-Elmer); alternatively, it is also possible to use PT66-Tb cryptate (Cisbio Bioassays, Codolet, France)] in aqueous EDTA solution [90 mM EDTA, 0.28% (w/v) bovine serum albumin (BSA) in 50 mM HEPES pH 7.5]. The resulting mixture was incubated at 22° C. for 1 h to allow formation of the complex of the biotinylated phosphorylated substrate and the detection reagents. The amount of phosphorylated substrate was then determined by measuring the resonance energy transfer from PT66-Eu chelate to streptavidin-XL665. To this end, the fluorescence emissions at 620 nm and 665 nm after excitation at 350 nm were measured in a TR-FRET measuring instrument (for example Viewlux, Perkin-Elmer).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OCC(F)(F)F)c1,,,CHEMBL3886851,,2016.0,"{'bei': '15.07', 'le': '0.28', 'lle': '1.62', 'sei': '10.37'}",CHEMBL3919064,,CHEMBL3919064,7.62,False,http://www.openphacts.org/units/Nanomolar,2888948,=,37,True,=,,IC50,nM,,24.0,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,9606,,,IC50,nM,UO_0000065,,24.0
